name,localName,sku,barcode,brand,category,subcategory,unit,purchasePrice,costPrice,retailPrice,wholesalePrice,openingStock,stockAlertQty,commissionPct,status,condition,description
SM A14  RING CASE,,SCR-CASE-NON-568,,NON-BRANDED,SCREEN / DEVICE PROTECTION,PHONE CASE,Pieces,1.50,1.50,5.00,,1.0,,,Active,New,
SM A36 RING CASE,,SCR-CASE-NON-575,,NON-BRANDED,SCREEN / DEVICE PROTECTION,PHONE CASE,Pieces,1.50,1.50,10.00,,1.0,,,Active,New,
SM A52 4G/5G /A52S 5G RING CASE,,SCR-CASE-NON-577,,NON-BRANDED,SCREEN / DEVICE PROTECTION,PHONE CASE,Pieces,1.50,1.50,5.00,,1.0,,,Active,New,
SM A25 RING CASE,,SCR-CASE-NON-571,,NON-BRANDED,SCREEN / DEVICE PROTECTION,PHONE CASE,Pieces,1.50,1.50,5.00,,2.0,,,Active,New,
SM A05 S  RING CASE,,SCR-CASE-NON-563,,NON-BRANDED,SCREEN / DEVICE PROTECTION,PHONE CASE,Pieces,1.50,1.50,5.00,,2.0,,,Active,New,
SM Z FLIP 4 CASE,,SCR-CASE-NON-582,,NON-BRANDED,SCREEN / DEVICE PROTECTION,PHONE CASE,Pieces,2.00,2.00,8.00,,2.0,,,Active,New,
SM Z FLIP 5 CASE,,SCR-CASE-NON-583,,NON-BRANDED,SCREEN / DEVICE PROTECTION,PHONE CASE,Pieces,2.00,2.00,8.00,,3.0,,,Active,New,
SM Z FLIP 6 CASE,,SCR-CASE-NON-584,,NON-BRANDED,SCREEN / DEVICE PROTECTION,PHONE CASE,Pieces,2.00,2.00,8.00,,2.0,,,Active,New,
SM Z FOLD 5  5G CASE,,SCR-CASE-NON-586,,NON-BRANDED,SCREEN / DEVICE PROTECTION,PHONE CASE,Pieces,2.00,2.00,8.00,,1.0,,,Active,New,
SM Z FOLD 4 CASE,,SCR-CASE-NON-585,,NON-BRANDED,SCREEN / DEVICE PROTECTION,PHONE CASE,Pieces,2.00,2.00,5.00,,1.0,,,Active,New,
SM Z FOLD 6 CASE,,SCR-CASE-NON-587,,NON-BRANDED,SCREEN / DEVICE PROTECTION,PHONE CASE,Pieces,2.00,2.00,8.00,,1.0,,,Active,New,
SM A12 RING CASE,,SCR-CASE-NON-566,,NON-BRANDED,SCREEN / DEVICE PROTECTION,PHONE CASE,Pieces,1.50,1.50,5.00,,2.0,,,Active,New,
PIXEL 8 RING CASE,,SCR-CASE-NON-549,,NON-BRANDED,SCREEN / DEVICE PROTECTION,PHONE CASE,Pieces,1.50,1.50,5.00,,2.0,,,Active,New,
PIXEL 8A RING CASE,,SCR-CASE-NON-550,,NON-BRANDED,SCREEN / DEVICE PROTECTION,PHONE CASE,Pieces,1.50,1.50,5.00,,1.0,,,Active,New,
PIXEL 9 PRO 5G RING CASE,,SCR-CASE-NON-551,,NON-BRANDED,SCREEN / DEVICE PROTECTION,PHONE CASE,Pieces,1.50,1.50,5.00,,1.0,,,Active,New,
PIXEL 8 PRO  RING CASE,,SCR-CASE-NON-548,,NON-BRANDED,SCREEN / DEVICE PROTECTION,PHONE CASE,Pieces,1.50,1.50,5.00,,3.0,,,Active,New,
TEMPERED GLASS  XS MAX/11 PRO MAX,,SCR-TEMPGLASS-NON-660,,NON-BRANDED,SCREEN / DEVICE PROTECTION,TEMPERED GLASS,Pieces,0.70,0.70,5.00,,20.,,,Active,New,
TEMPERED GLASS IP 16,,SCR-TEMPGLASS-NON-672,,NON-BRANDED,SCREEN / DEVICE PROTECTION,TEMPERED GLASS,Pieces,0.70,0.70,5.00,,0.0,,,Active,New,
TEMPERED GLASS IP 17 AIR,,SCR-TEMPGLASS-NON-675,,NON-BRANDED,SCREEN / DEVICE PROTECTION,TEMPERED GLASS,Pieces,0.70,0.70,5.00,,10.,,,Active,New,
TEMPERED GLASS IP 16 PRO,,SCR-TEMPGLASS-NON-673,,NON-BRANDED,SCREEN / DEVICE PROTECTION,TEMPERED GLASS,Pieces,0.70,0.70,5.00,,4.0,,,Active,New,
TEMPERED GLASS IP 16 PROMAX,,SCR-TEMPGLASS-NON-674,,NON-BRANDED,SCREEN / DEVICE PROTECTION,TEMPERED GLASS,Pieces,0.70,0.70,5.00,,4.0,,,Active,New,
TEMPERED GLASS IP 15 PRO MAX,,SCR-TEMPGLASS-NON-670,,NON-BRANDED,SCREEN / DEVICE PROTECTION,TEMPERED GLASS,Pieces,0.70,0.70,5.00,,4.0,,,Active,New,
TEMPERED GLASS IP 15,,SCR-TEMPGLASS-NON-668,,NON-BRANDED,SCREEN / DEVICE PROTECTION,TEMPERED GLASS,Pieces,0.70,0.70,5.00,,2.0,,,Active,New,
TEMPERED GLASS IP 17 PRO MAX,,SCR-TEMPGLASS-NON-676,,NON-BRANDED,SCREEN / DEVICE PROTECTION,TEMPERED GLASS,Pieces,0.70,0.70,5.00,,3.0,,,Active,New,
PRIVACY SCREEN  IP 16 PRO,,SCR-PRI-NON-638,,NON-BRANDED,SCREEN / DEVICE PROTECTION,PRIVACY SCREEN,Pieces,1.50,1.50,5.00,,1.0,,,Active,New,
PRIVACY SCREEN IP 17/17 PRO/ 16 PRO,,SCR-PRI-NON-644,,NON-BRANDED,SCREEN / DEVICE PROTECTION,PRIVACY SCREEN,Pieces,1.50,1.50,5.00,,1.0,,,Active,New,
PRIVACY SCREEN IP 15/16,,SCR-PRI-NON-640,,NON-BRANDED,SCREEN / DEVICE PROTECTION,PRIVACY SCREEN,Pieces,1.50,1.50,5.00,,0.0,,,Active,New,
PRIVACY SCREEN IP 17 AIR,,SCR-PRI-NON-642,,NON-BRANDED,SCREEN / DEVICE PROTECTION,PRIVACY SCREEN,Pieces,1.50,1.50,5.00,,5.0,,,Active,New,
PRIVACY SCREEN IP 16 PRO MAX,,SCR-PRI-NON-641,,NON-BRANDED,SCREEN / DEVICE PROTECTION,PRIVACY SCREEN,Pieces,1.50,1.50,5.00,,1.0,,,Active,New,
PRIVACY SCREEN IP 15 PLUS / 16 PLUS,,SCR-PRI-NON-639,,NON-BRANDED,SCREEN / DEVICE PROTECTION,PRIVACY SCREEN,Pieces,1.50,1.50,5.00,,1.0,,,Active,New,
PRIVACY SCREEN IP 17 PRO MAX,,SCR-PRI-NON-643,,NON-BRANDED,SCREEN / DEVICE PROTECTION,PRIVACY SCREEN,Pieces,1.50,1.50,5.00,,1.0,,,Active,New,
TEMPERED GLASS A36/A56,,SCR-GLASS-NON-618,,NON-BRANDED,SCREEN / DEVICE PROTECTION,SCREEN GLASS,Pieces,0.50,0.50,5.00,,1.0,,,Active,New,
TEMPERED GLASS A51/A52/A53/ S20FE/A11,,SCR-GLASS-NON-621,,NON-BRANDED,SCREEN / DEVICE PROTECTION,SCREEN GLASS,Pieces,0.50,0.50,5.00,,0.0,,,Active,New,
TEMPERED GLASS A17/A26,,SCR-GLASS-NON-612,,NON-BRANDED,SCREEN / DEVICE PROTECTION,SCREEN GLASS,Pieces,0.50,0.50,5.00,,0.0,,,Active,New,
TEMPERED GLASS A34 5G,,SCR-GLASS-NON-616,,NON-BRANDED,SCREEN / DEVICE PROTECTION,SCREEN GLASS,Pieces,0.50,0.50,5.00,,2.0,,,Active,New,
TEMPERED GLASS A15/A24/A25,,SCR-GLASS-NON-610,,NON-BRANDED,SCREEN / DEVICE PROTECTION,SCREEN GLASS,Pieces,0.50,0.50,5.00,,2.0,,,Active,New,
TEMPERED GLASS A12/A13/A04S/A04S/A02/A03CORE/A32 5G /A70,,SCR-GLASS-NON-609,,NON-BRANDED,SCREEN / DEVICE PROTECTION,SCREEN GLASS,Pieces,0.50,0.50,5.00,,1.0,,,Active,New,
TEMPERED GLASS A35/A55 5G,,SCR-GLASS-NON-617,,NON-BRANDED,SCREEN / DEVICE PROTECTION,SCREEN GLASS,Pieces,0.50,0.50,5.00,,1.0,,,Active,New,
TEMPERED GLASS A54 5G,,SCR-GLASS-NON-622,,NON-BRANDED,SCREEN / DEVICE PROTECTION,SCREEN GLASS,Pieces,0.50,0.50,5.00,,2.0,,,Active,New,
TEMPERED GLASS A06,,SCR-GLASS-NON-608,,NON-BRANDED,SCREEN / DEVICE PROTECTION,SCREEN GLASS,Pieces,0.50,0.50,5.00,,3.0,,,Active,New,
TEMPERED GLASS A16,,SCR-GLASS-NON-611,,NON-BRANDED,SCREEN / DEVICE PROTECTION,SCREEN GLASS,Pieces,0.50,0.50,5.00,,1.0,,,Active,New,
TEMPERED GLASS A20/A30/A30S/A31/A32 4G /A50/A50S/M10S/M30/M30S/M31,,SCR-GLASS-NON-613,,NON-BRANDED,SCREEN / DEVICE PROTECTION,SCREEN GLASS,Pieces,0.50,0.50,5.00,,2.0,,,Active,New,
TEMPERED GLASS A14 4G/5G/A225G,,SCR-GLASS-SAMS-474,,SAMSUNG,SCREEN / DEVICE PROTECTION,SCREEN GLASS,Pieces,0.50,0.50,5.00,,2.0,,,Active,New,
TEMPERED GLASS A05/A05S/HONER 7,,SCR-GLASS-NON-607,,NON-BRANDED,SCREEN / DEVICE PROTECTION,SCREEN GLASS,Pieces,0.50,0.50,5.00,,2.0,,,Active,New,
TEMPERED GLASS A40/A20E/A10E,,SCR-GLASS-NON-619,,NON-BRANDED,SCREEN / DEVICE PROTECTION,SCREEN GLASS,Pieces,0.50,0.50,5.00,,3.0,,,Active,New,
TEMPERED GLASS A21/A21S/A71/A72/A73/A81/A91,,SCR-GLASS-NON-614,,NON-BRANDED,SCREEN / DEVICE PROTECTION,SCREEN GLASS,Pieces,0.50,0.50,5.00,,2.0,,,Active,New,
TEMPERED GLASS A26,,SCR-GLASS-NON-615,,NON-BRANDED,SCREEN / DEVICE PROTECTION,SCREEN GLASS,Pieces,0.50,0.50,5.00,,1.0,,,Active,New,
TEMPERED GLASS A41,,SCR-GLASS-NON-620,,NON-BRANDED,SCREEN / DEVICE PROTECTION,SCREEN GLASS,Pieces,0.50,0.50,5.00,,3.0,,,Active,New,
TEMPERED GLASS S25 PLUS,,SCR-GLASS-NON-634,,NON-BRANDED,SCREEN / DEVICE PROTECTION,SCREEN GLASS,Pieces,1.00,1.00,8.00,,2.0,,,Active,New,
TEMPERED GLASS S25 ULTRA,,SCR-GLASS-NON-635,,NON-BRANDED,SCREEN / DEVICE PROTECTION,SCREEN GLASS,Pieces,1.00,1.00,8.00,,0.0,,,Active,New,
TEMPERED GLASS S24 ULTRA,,SCR-GLASS-NON-633,,NON-BRANDED,SCREEN / DEVICE PROTECTION,SCREEN GLASS,Pieces,1.00,1.00,8.00,,2.0,,,Active,New,
TEMPERED GLASS S8PLUS/S9 PLUS,,SCR-GLASS-NON-637,,NON-BRANDED,SCREEN / DEVICE PROTECTION,SCREEN GLASS,Pieces,1.00,1.00,5.00,,2.0,,,Active,New,
TEMPERED GLASS S21,,SCR-GLASS-NON-627,,NON-BRANDED,SCREEN / DEVICE PROTECTION,SCREEN GLASS,Pieces,1.00,1.00,7.00,,2.0,,,Active,New,
TEMPERED GLASS S22/ S23,,SCR-GLASS-NON-631,,NON-BRANDED,SCREEN / DEVICE PROTECTION,SCREEN GLASS,Pieces,1.00,1.00,7.00,,0.0,,,Active,New,
TEMPERED GLASS S22 PLUS/ S23 PLUS,,SCR-GLASS-NON-629,,NON-BRANDED,SCREEN / DEVICE PROTECTION,SCREEN GLASS,Pieces,1.00,1.00,8.00,,1.0,,,Active,New,
TEMPERED GLASS S22 ULTRA,,SCR-GLASS-NON-630,,NON-BRANDED,SCREEN / DEVICE PROTECTION,SCREEN GLASS,Pieces,1.00,1.00,7.00,,2.0,,,Active,New,
TEMPERED GLASS S23 ULTRA,,SCR-GLASS-NON-632,,NON-BRANDED,SCREEN / DEVICE PROTECTION,SCREEN GLASS,Pieces,1.00,1.00,8.00,,2.0,,,Active,New,
TEMPERED GLASS S8/S9,,SCR-GLASS-NON-636,,NON-BRANDED,SCREEN / DEVICE PROTECTION,SCREEN GLASS,Pieces,0.50,0.50,7.00,,2.0,,,Active,New,
TEMPERED GLASS S10 PLUS,,SCR-GLASS-NON-623,,NON-BRANDED,SCREEN / DEVICE PROTECTION,SCREEN GLASS,Pieces,1.00,1.00,6.00,,2.0,,,Active,New,
TEMPERED GLASS S20 PLUS,,SCR-GLASS-NON-625,,NON-BRANDED,SCREEN / DEVICE PROTECTION,SCREEN GLASS,Pieces,1.00,1.00,5.00,,1.0,,,Active,New,
TEMPERED GLASS S20,,SCR-GLASS-NON-624,,NON-BRANDED,SCREEN / DEVICE PROTECTION,SCREEN GLASS,Pieces,1.00,1.00,5.00,,2.0,,,Active,New,
TEMPERED GLASS S20ULTRA,,SCR-GLASS-NON-626,,NON-BRANDED,SCREEN / DEVICE PROTECTION,SCREEN GLASS,Pieces,0.50,0.50,5.00,,2.0,,,Active,New,
TEMPERED GLASS S21 PLUS,,SCR-GLASS-NON-628,,NON-BRANDED,SCREEN / DEVICE PROTECTION,SCREEN GLASS,Pieces,1.00,1.00,5.00,,1.0,,,Active,New,
IP DISPLAY 16 PRO MAX,,REP-SCR-NON-437,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,SCREEN,Pieces,75.00,75.00,0.00,,0.0,,,Active,New,
INTERNATIONAL ADAPTER ALL IN ONE,,ACC-CABLE-NON-69,,NON-BRANDED,ACCESSORIES,CHARGING / DATA CABLES,Pieces,3.00,3.00,5.50,,1.0,,,Active,New,
UR USB TO TYPE-C CABLE 1M,,ACC-CABLE-NON-68,,NON-BRANDED,ACCESSORIES,CHARGING / DATA CABLES,Pieces,1.10,1.10,5.00,,14.,,,Active,New,
UR USB TO MICRO CABLE 1M,,ACC-CABLE-UR-80,,UR,ACCESSORIES,CHARGING / DATA CABLES,Pieces,1.10,1.10,5.00,,8.0,,,Active,New,
VEN-DENS OTG TYPE-C TO IP FEMALE,,ACC-OTG-VEN -90,,VEN DENS,ACCESSORIES,OTG,Pieces,3.00,3.00,7.50,,1.0,,,Active,New,
VEN-DENS OTG TYPE-C TO USB FEMALE,,ACC-OTG-NON-72,,NON-BRANDED,ACCESSORIES,OTG,Pieces,3.00,3.00,6.50,,1.0,,,Active,New,
VEN-DENS CAR HOLDER,,ACC-CAR-VEN -89,,VEN DENS,ACCESSORIES,CAR ACCESSORIES,Pieces,5.00,5.00,9.50,,1.0,,,Active,New,
VEN-DENS USB TO MICRO 1M,,ACC-CABLE-VEN -87,,VEN DENS,ACCESSORIES,CHARGING / DATA CABLES,Pieces,1.50,1.50,5.00,,2.0,,,Active,New,
VEN-DENS USB TO TYPE-C 2M,,ACC-CABLE-VEN -88,,VEN DENS,ACCESSORIES,CHARGING / DATA CABLES,Pieces,1.50,1.50,5.00,,0.0,,,Active,New,
2 M 100W C TO C CHARGING CABLE,,ACC-CABLE-NON-64,,NON-BRANDED,ACCESSORIES,CHARGING / DATA CABLES,Pieces,4.50,4.50,18.00,,5.0,,,Active,New,
BUDI OTG TYPE C TO USB,,ACC-OTG-BUDI-31,,BUDI,ACCESSORIES,OTG,Pieces,3.00,3.00,7.00,,1.0,,,Active,New,
ANG WIRELESS EAR HEADSET,,SOU-HEADPH-ANG-689,,ANG,SOUNDS,HEADPHONE,Pieces,12.00,12.00,21.00,,1.0,,,Active,New,
ORIGINAL C TO C1M CHARGING CABLE,,ACC-CABLE-NON-67,,NON-BRANDED,ACCESSORIES,CHARGING / DATA CABLES,Pieces,2.50,2.50,9.50,,9.0,,,Active,New,
ANG  USB C 65W POWER ADAPTER,,ACC-CABLE-ANG-7,,ANG,ACCESSORIES,CHARGING / DATA CABLES,Pieces,18.00,18.00,29.00,,1.0,,,Active,New,
ANG 2 PIN POWER CABLE,,ACC-CABLE-ANG-5,,ANG,ACCESSORIES,CHARGING / DATA CABLES,Pieces,2.00,2.00,6.00,,2.0,,,Active,New,
"APPLE IPHONE 12 64GB, WHITE",,DEV-IPHONE-APPLE-111,,APPLE,DEVICES,IPHONE,Pieces,155.00,155.00,195.00,,0.0,,,Active,New,
SAMSUNG A135F/A13 4G LCD,,REP-SCR-NON-450,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,SCREEN,Pieces,15.00,15.00,0.00,,1.0,,,Active,New,
USB TO HDMI  OTG,,ACC-OTG-NON-71,,NON-BRANDED,ACCESSORIES,OTG,Pieces,6.99,6.99,11.00,,1.0,,,Active,New,
AIRPODS PRO 1/2 GEN EARS TIPS,,SOU-EARPH-NON-717,,NON-BRANDED,SOUNDS,EARPHONES,Pieces,5.98,5.98,11.96,,0.0,,,Active,New,
HONER NIC-LX1,,DEV-PHONE-HONER-119,,HONER,DEVICES,PHONE,Pieces,3.29,3.29,6.58,,0.0,,,Active,New,
TOOBUR FITNEES TRACKER WATCH,,GAD-WATCH-TOOB-997,,TOOBUR,WATCH,SMART WATCH,Pieces,16.14,16.14,26.99,,0.0,,,Active,New,
SM T220 CASE,,SCR-GLASS-NON-605,,NON-BRANDED,SCREEN / DEVICE PROTECTION,CASE AND GLASS,Pieces,7.99,7.99,12.00,,0.0,,,Active,New,
SM T225 GLASS,,SCR-PROT-NON-656,,NON-BRANDED,SCREEN / DEVICE PROTECTION,SCREEN PROTECTOR,Pieces,9.98,9.98,9.98,,0.0,,,Active,New,
HP ELITE  DRAGONFLY  512GB SSD  16GB RAM I7 V PRO,,DEV-LAP-HP-120,,HP,DEVICES,ELITEBOOK | LAPTOP,Pieces,400.00,400.00,549.00,,0.0,,,Active,New,
HP ELITEBOOK 830 G8 NOTEBOOK PC 512GB SDD 16GB RAM I 7 PRO,,DEV-LAP-HP-121,,HP,DEVICES,ELITEBOOK | LAPTOP,Pieces,350.00,350.00,449.00,,1.0,,,Active,New,
HP PROBOOK 440 / 256GB STORAGE 8GB RAM CORE I5-10 GEN,,DEV-LAP-HP-122,,HP,DEVICES,PROBOOK | LAPTOP,Pieces,180.00,180.00,297.00,,1.0,,,Active,New,
ONE PLUS 6T LCD,,REP-SCR-NON-438,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,SCREEN,Pieces,27.00,27.00,58.50,,0.0,,,Active,New,
SM TAB 6 LITE CASE AND GLASS,,SCR-GLASS-NON-606,,NON-BRANDED,SCREEN / DEVICE PROTECTION,CASE AND GLASS,Pieces,5.98,5.98,13.95,,0.0,,,Active,New,
GOOGLE PIXLE 6A CASE AND GLASS,,SCR-GLASS-NON-595,,NON-BRANDED,SCREEN / DEVICE PROTECTION,CASE AND GLASS,Pieces,9.99,9.99,19.98,,0.0,,,Active,New,
IPAD 6 GEN CASE AND GLASS,,SCR-GLASS-NON-600,,NON-BRANDED,SCREEN / DEVICE PROTECTION,CASE AND GLASS,Pieces,14.49,14.49,28.98,,0.0,,,Active,New,
APPLE CHARGING HEAD,,ACC-CABLE-NON-65,,NON-BRANDED,ACCESSORIES,CHARGING / DATA CABLES,Pieces,2.50,2.50,5.00,,1.0,,,Active,New,
MOTO 5G CASE AND GLASSS,,SCR-GLASS-NON-602,,NON-BRANDED,SCREEN / DEVICE PROTECTION,CASE AND GLASS,Pieces,7.95,7.95,15.90,,0.0,,,Active,New,
REDMI 3A CASE AND GLASS,,SCR-GLASS-NON-603,,NON-BRANDED,SCREEN / DEVICE PROTECTION,CASE AND GLASS,Pieces,4.00,4.00,20.00,,0.0,,,Active,New,
SONY DVP-FX780 - 7 INCH PORTABLE DVD MEDIA PLAYER,,GAD-SOUND-SONY-195,,SONY,GADGETS,SOUNDS,Pieces,153.83,153.83,300.00,,0.0,,,Active,New,
HONER MAGIC V5  CASE AND GLASS,,SCR-GLASS-NON-598,,NON-BRANDED,SCREEN / DEVICE PROTECTION,CASE AND GLASS,Pieces,19.30,19.30,34.00,,0.0,,,Active,New,
A 56 CASE,,SCR-GLASS-NON-594,,NON-BRANDED,SCREEN / DEVICE PROTECTION,CASE AND GLASS,Pieces,4.99,4.99,10.00,,0.0,,,Active,New,
A 17 5G CASE,,SCR-GLASS-NON-593,,NON-BRANDED,SCREEN / DEVICE PROTECTION,CASE AND GLASS,Pieces,5.00,5.00,9.50,,0.0,,,Active,New,
IP 16 ORIGINALLCD,,REP-SCR-NON-434,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,SCREEN,Pieces,35.00,35.00,139.00,,1.0,,,Active,New,
IPHONE 11 64 GB BLACK,,DEV-IPHONE-APPLE-112,,APPLE,DEVICES,IPHONE,Pieces,141.00,141.00,169.00,,0.0,,,Active,New,
S20 PLUS BACK,,REP-PART-NON-384,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,PHONE REPAIR PART,Pieces,7.99,7.99,35.00,,0.0,,,Active,New,
15 PRO MAX 256,,DEV-IPHONE-APPLE-108,,APPLE,DEVICES,IPHONE,Pieces,300.00,300.00,550.00,,0.0,,,Active,New,
PS 5 PRO NOT FOR SELLING,,SCR-SCRAB-SONY-475,,SONY,SCRAB / BROKEN,SCRAB / BROKEN,Pieces,23.00,23.00,28.75,,0.0,,,Active,New,
MOTO  G32 CASE AND GLASS,,SCR-GLASS-NON-601,,NON-BRANDED,SCREEN / DEVICE PROTECTION,CASE AND GLASS,Pieces,9.99,9.99,9.99,,0.0,,,Active,New,
SM 17 CASE,,SCR-GLASS-NON-604,,NON-BRANDED,SCREEN / DEVICE PROTECTION,CASE AND GLASS,Pieces,5.99,5.99,5.99,,0.0,,,Active,New,
XIAOMI MIX 3,,DEV-PHONE-XIAOMI-193,,XIAOMI,DEVICES,PHONE,Pieces,9.99,9.99,15.00,,0.0,,,Active,New,
HARDWARE INSTALLATION,,SER--NON-682,,NON-BRANDED,SERVICES,INSTALLATION,Pieces,0.00,0.00,0.00,,0.0,,,Active,New,
IPHONE 15 BLUE 128GB,,DEV-IPHONE-APPLE-113,,APPLE,DEVICES,IPHONE,Pieces,200.00,200.00,325.00,,0.0,,,Active,New,
CHARGING PORT FIX FOR SM,,REP-PORT-SAMS-258,,SAMSUNG,REPLACEMENT / REPAIR PARTS,CHARGING PORT,Pieces,0.00,0.00,40.00,,1.0,,,Active,New,
S23 ULTRA 512GB,,DEV-PHONE-SAMS-160,,SAMSUNG,DEVICES,PHONE,Pieces,380.00,380.00,400.00,,0.0,,,Active,New,
14 PRO MAX 128GB WHITE,,DEV-IPHONE-APPLE-107,,APPLE,DEVICES,IPHONE,Pieces,250.00,250.00,420.00,,1.0,,,Active,New,
SM A02 DISPLAY,,REP-SCR-NON-451,,NON-BRANDED,REPLACEMENT / REPAIR PARTS,SCREEN,Pieces,15.00,15.00,50.00,,0.0,,,Active,New,
GAMING PC,,GAM-PC-NON-206,,NON-BRANDED,GAMES,GAMING PC,Pieces,50.00,50.00,449.00,,0.0,,,Active,New,
IPHONE X 64GB WHITE,,DEV-IPHONE-APPLE-115,,APPLE,DEVICES,IPHONE,Pieces,12.00,12.00,80.00,,1.0,,,Active,New,
MOPHIE 4-IN-1 CHARGING MAT,,ACC-CABLE-NON-66,,NON-BRANDED,ACCESSORIES,CHARGING / DATA CABLES,Pieces,15.00,15.00,63.00,,1.0,,,Active,New,
PRIVACY SCREEN PROTECTOR IP 13/13PRO/14,,SCR-PRI-NON-650,,NON-BRANDED,SCREEN / DEVICE PROTECTION,PRIVACY SCREEN,Pieces,0.90,0.90,5.00,,6.0,,,Active,New,
BELKIN IPHONE MOUNT WITH MAG SAFE FOR APPLE TV 4K,,ACC-PHONE-BELK-30,,BELKIN,ACCESSORIES,PHONE ACCESSORIES,Pieces,5.00,5.00,39.00,,1.0,,,Active,New,
APPLE LIGHTNING TO USB (2M),,ACC-CABLE-APPLE-13,,APPLE,ACCESSORIES,CHARGING / DATA CABLES,Pieces,5.50,5.50,9.99,,12.,,,Active,New,
APPLE USB-C TO USB ADAPTER,,ACC-CABLE-APPLE-22,,APPLE,ACCESSORIES,CHARGING / DATA CABLES,Pieces,20.00,20.00,29.00,,2.0,,,Active,New,
APPLE POWER ADAPTER EXTENSION CABLE,,ACC-CABLE-APPLE-14,,APPLE,ACCESSORIES,CHARGING / DATA CABLES,Pieces,10.00,10.00,15.00,,1.0,,,Active,New,
ANG HEADPHONES AND SPEAKER,,SOU-HEADPH-ANG-688,,ANG,SOUNDS,HEADPHONE,Pieces,18.00,18.00,35.00,,0.0,,,Active,New,
APPLE AIRPODS 1ST GEN,,SOU-EARPH-APPLE-692,,APPLE,SOUNDS,EARPHONES,Pieces,9.00,9.00,19.99,,--,,,Active,New,
APPLE MEGA SAFE WIRELESS CHARGER,,ACC-CHARG-APPLE-28,,APPLE,ACCESSORIES,PHONE CHARGER,Pieces,12.00,12.00,28.00,,0.0,,,Active,New,
APPLE USB-C TO HEADPHONE JACK ADAPTER,,ACC-CABLE-APPLE-21,,APPLE,ACCESSORIES,CHARGING / DATA CABLES,Pieces,4.00,4.00,9.99,,1.0,,,Active,New,
APPLE USB-C 20W POWER ADAPTER,,ACC-CABLE-APPLE-15,,APPLE,ACCESSORIES,CHARGING / DATA CABLES,Pieces,10.50,10.50,17.50,,2.0,,,Active,New,
AIRPODS 3RD GEN,,SOU-EARPH-APPLE-691,,APPLE,SOUNDS,EARPHONES,Pieces,10.00,10.00,23.00,,6.0,,,Active,New,
UR EARPODS USB-C,,SOU-EARPH-UR-719,,UR,SOUNDS,EARPHONES,Pieces,3.50,3.50,9.99,,9.0,,,Active,New,
APPLE EARPODS USB-C,,SOU-EARPH-APPLE-693,,APPLE,SOUNDS,EARPHONES,Pieces,5.50,5.50,14.99,,11.,,,Active,New,
ANG STANDARD KEYBOARD,,ACC-MK-ANG-10,,ANG,ACCESSORIES,MOUSE / KEYPAD,Pieces,5.00,5.00,16.00,,1.0,,,Active,New,
DISPLY IP 7 PLUS WHITE,,REP-SCR-DISP-225,,DISPLY,REPLACEMENT / REPAIR PARTS,SCREEN,Pieces,8.00,8.00,0.00,,1.0,,,Active,New,
YISON WIRELESS STEREO HEADPHONES BLACK B5,,SOU-HEADPH-YISON-726,,YISON,SOUNDS,HEADPHONE,Pieces,8.00,8.00,19.50,,0.0,,,Active,New,
CELEBRAT WIRELESS STEREO HEADPHONES BLACK,,SOU-HEADPH-CELEB-699,,CELEBRAT,SOUNDS,HEADPHONE,Pieces,9.00,9.00,25.00,,2.0,,,Active,New,
CELEBRAT WIRELESS STEREO HEADPHONES BLACK A27,,SOU-HEADPH-CELEB-700,,CELEBRAT,SOUNDS,HEADPHONE,Pieces,9.00,9.00,25.00,,1.0,,,Active,New,
CELEBRAT SIGNATURE SOUND HEADPHONES BLACK,,SOU-HEADPH-CELEB-695,,CELEBRAT,SOUNDS,HEADPHONE,Pieces,12.00,12.00,30.00,,0.0,,,Active,New,
CELEBRAT WIRELESS EXTRA BASS HEADPHONES BLACK,,SOU-HEADPH-CELEB-697,,CELEBRAT,SOUNDS,HEADPHONE,Pieces,11.00,11.00,30.00,,3.0,,,Active,New,
YISON WIRELESS STEREO HEADPHONES BLACK,,SOU-HEADPH-YISON-725,,YISON,SOUNDS,HEADPHONE,Pieces,11.00,11.00,30.00,,1.0,,,Active,New,
BACKBONE ONE USB-C CONTROLLER 2ND GEN,,GAM-CONS-BACKBONE-203,,BACKBONE,GAMES,CONSOLE,Pieces,50.00,50.00,70.00,,0.0,,,Active,New,
XBOX CONTROLLER CARBON BLACK,,GAM-CONT-XBOX-209,,XBOX,GAMES,CONTROLLER,Pieces,35.00,35.00,50.00,,0.0,,,Active,New,
25W PD ADAPTER USB-C TO USB-C CABLE,,ACC-CABLE-SAMS-57,,SAMSUNG,ACCESSORIES,CHARGING / DATA CABLES,Pieces,5.50,5.50,10.00,,4.0,,,Active,New,
MACBOOK AIR STORAGE 256GB MEMORY 16GB  2019,,DEV-LAP-APPLE-116,,APPLE,DEVICES,MACBOOK | LAPTOP,Pieces,150.00,150.00,295.00,,0.0,,,Active,New,
